 3.64626087e-02  9.72271735e-02  3.64626087e-02  5.44313021e+00  3.64626087e-02  5.44199304e+00  3.64626087e-02  1.62046639e-02  3.64626087e-02  4.23170688e-01  3.64626087e-02  5.20520862e-02  3.64626087e-02  4.13732653e-06  3.64626087e-02  1.89724261e-03  3.64626087e-02  5.20539272e-14  3.64626087e-02  1.62045019e-07  3.64626087e-02 -5.43239190e-06 
 3.74626087e-02  8.00616595e-02  3.74626087e-02  5.33042988e+00  3.74626087e-02  5.32931304e+00  3.74626087e-02  1.33437211e-02  3.74626087e-02  4.14333831e-01  3.74626087e-02  4.31015502e-02  3.74626087e-02  3.40687913e-06  3.74626087e-02  1.56138901e-03  3.74626087e-02  4.31029007e-14  3.74626087e-02  1.33435877e-07  3.74626087e-02 -5.57120286e-06 
 3.84626087e-02  6.59608521e-02  3.84626087e-02  5.21977261e+00  3.84626087e-02  5.21867630e+00  3.84626087e-02  1.09935670e-02  3.84626087e-02  4.05659009e-01  3.84626087e-02  3.56883012e-02  3.84626087e-02  2.80684477e-06  3.84626087e-02  1.28553549e-03  3.84626087e-02  3.56897322e-14  3.84626087e-02  1.09934570e-07  3.84626087e-02 -5.66163595e-06 
 3.94626087e-02  5.43767380e-02  3.94626087e-02  5.11117414e+00  3.94626087e-02  5.11009848e+00  3.94626087e-02  9.06286520e-03  3.94626087e-02  3.97147338e-01  3.94626087e-02  2.95510309e-02  3.94626087e-02  2.31390375e-06  3.94626087e-02  1.05894143e-03  3.94626087e-02  2.95521467e-14  3.94626087e-02  9.06277457e-08  3.94626087e-02 -5.71284334e-06 
 4.04626087e-02  4.48594191e-02  4.04626087e-02  5.00463938e+00  4.04626087e-02  5.00358435e+00  4.04626087e-02  7.47663216e-03  4.04626087e-02  3.88799098e-01  4.04626087e-02  2.44728981e-02  4.04626087e-02  1.90891145e-06  4.04626087e-02  8.72788394e-04  4.04626087e-02  2.44736879e-14  4.04626087e-02  7.47655739e-08  4.04626087e-02 -5.73232798e-06 
 4.14626087e-02  3.70395568e-02  4.14626087e-02  4.90016450e+00  4.14626087e-02  4.89913004e+00  4.14626087e-02  6.17331092e-03  4.14626087e-02  3.80613892e-01  4.14626087e-02  2.02738826e-02  4.14626087e-02  1.57615135e-06  4.14626087e-02  7.19835328e-04  4.14626087e-02  2.02744452e-14  4.14626087e-02  6.17324918e-08  4.14626087e-02 -5.72623891e-06 
 4.24626087e-02  3.06139681e-02  4.24626087e-02  4.79773869e+00  4.24626087e-02  4.79672464e+00  4.24626087e-02  5.10237053e-03  4.24626087e-02  3.72590783e-01  4.24626087e-02  1.68041480e-02  4.24626087e-02  1.30272205e-06  4.24626087e-02  5.94135197e-04  4.24626087e-02  1.68047187e-14  4.24626087e-02  5.10231951e-08  4.24626087e-02 -5.69961359e-06 
 4.34626087e-02  2.53338126e-02  4.34626087e-02  4.69734553e+00  4.34626087e-02  4.69635172e+00  4.34626087e-02  4.22233729e-03  4.34626087e-02  3.64728406e-01  4.34626087e-02  1.39391491e-02  4.34626087e-02  1.07803458e-06  4.34626087e-02  4.90801680e-04  4.34626087e-02  1.39396334e-14  4.34626087e-02  4.22229506e-08  4.34626087e-02 -5.65657655e-06 
 4.44626087e-02  2.09949188e-02  4.44626087e-02  4.59896422e+00  4.44626087e-02  4.59799040e+00  4.44626087e-02  3.49918229e-03  4.44626087e-02  3.57025051e-01  4.44626087e-02  1.15751285e-02  4.44626087e-02  8.93400800e-07  4.44626087e-02  4.05816259e-04  4.44626087e-02  1.15754594e-14  4.44626087e-02  3.49914730e-08  4.44626087e-02 -5.60050220e-06 
 4.54626087e-02  1.74299520e-02  4.54626087e-02  4.50257044e+00  4.54626087e-02  4.50161638e+00  4.54626087e-02  2.90501621e-03  4.54626087e-02  3.49478743e-01  4.54626087e-02  9.62897878e-03  4.54626087e-02  7.41700085e-07  4.54626087e-02  3.35853672e-04  4.54626087e-02  9.62933912e-15  4.54626087e-02  2.90498716e-08  4.54626087e-02 -5.53414652e-06 
