 2.19413388e-02  3.97479138e+00  2.19413388e-02  3.97479851e+00  2.19413388e-02  3.97479851e+00  2.19413388e-02  6.62465229e-01  2.19413388e-02  1.23160467e-01  2.19413388e-02  9.88933209e-01  2.19413388e-02  1.69140059e-04  2.19413388e-02  3.98506228e-12  2.19413388e-02  2.99585724e-12  2.19413388e-02  6.62465229e-06  2.19413388e-02  6.41938485e-05 
 2.29413388e-02  3.97235352e+00  2.29413388e-02  3.97233976e+00  2.29413388e-02  3.97233976e+00  2.29413388e-02  6.62058920e-01  2.29413388e-02  1.27072234e-01  2.29413388e-02  9.88873290e-01  2.29413388e-02  1.69036320e-04  2.29413388e-02  3.98264755e-12  2.29413388e-02  2.99347930e-12  2.29413388e-02  6.62058920e-06  2.29413388e-02  6.40880214e-05 
 2.39413388e-02  3.96991781e+00  2.39413388e-02  3.96992485e+00  2.39413388e-02  3.96992485e+00  2.39413388e-02  6.61652968e-01  2.39413388e-02  1.30896136e-01  2.39413388e-02  9.88813414e-01  2.39413388e-02  1.68932673e-04  2.39413388e-02  3.98019118e-12  2.39413388e-02  2.99110348e-12  2.39413388e-02  6.61652968e-06  2.39413388e-02  6.39836946e-05 
 2.49413388e-02  3.96748424e+00  2.49413388e-02  3.96747059e+00  2.49413388e-02  3.96747059e+00  2.49413388e-02  6.61247373e-01  2.49413388e-02  1.34634060e-01  2.49413388e-02  9.88752892e-01  2.49413388e-02  1.68829117e-04  2.49413388e-02  3.97777644e-12  2.49413388e-02  2.98873042e-12  2.49413388e-02  6.61247373e-06  2.49413388e-02  6.38808363e-05 
 2.59413388e-02  3.96505279e+00  2.59413388e-02  3.96505973e+00  2.59413388e-02  3.96505973e+00  2.59413388e-02  6.60842132e-01  2.59413388e-02  1.38287854e-01  2.59413388e-02  9.88693994e-01  2.59413388e-02  1.68725651e-04  2.59413388e-02  3.97534783e-12  2.59413388e-02  2.98635787e-12  2.59413388e-02  6.60842132e-06  2.59413388e-02  6.37794156e-05 
 2.69413388e-02  3.96262345e+00  2.69413388e-02  3.96260990e+00  2.69413388e-02  3.96260990e+00  2.69413388e-02  6.60437241e-01  2.69413388e-02  1.41859323e-01  2.69413388e-02  9.88634151e-01  2.69413388e-02  1.68622274e-04  2.69413388e-02  3.97290534e-12  2.69413388e-02  2.98398837e-12  2.69413388e-02  6.60437241e-06  2.69413388e-02  6.36794020e-05 
 2.79413388e-02  3.96019619e+00  2.79413388e-02  3.96020304e+00  2.79413388e-02  3.96020304e+00  2.79413388e-02  6.60032699e-01  2.79413388e-02  1.45350236e-01  2.79413388e-02  9.88573898e-01  2.79413388e-02  1.68518987e-04  2.79413388e-02  3.97047673e-12  2.79413388e-02  2.98162138e-12  2.79413388e-02  6.60032699e-06  2.79413388e-02  6.35807660e-05 
 2.89413388e-02  3.95777102e+00  2.89413388e-02  3.95775757e+00  2.89413388e-02  3.95775757e+00  2.89413388e-02  6.59628503e-01  2.89413388e-02  1.48762322e-01  2.89413388e-02  9.88513511e-01  2.89413388e-02  1.68415788e-04  2.89413388e-02  3.96806199e-12  2.89413388e-02  2.97925657e-12  2.89413388e-02  6.59628503e-06  2.89413388e-02  6.34834782e-05 
 2.99413388e-02  3.95534790e+00  2.99413388e-02  3.95535466e+00  2.99413388e-02  3.95535466e+00  2.99413388e-02  6.59224650e-01  2.99413388e-02  1.52097276e-01  2.99413388e-02  9.88455027e-01  2.99413388e-02  1.68312677e-04  2.99413388e-02  3.96561950e-12  2.99413388e-02  2.97689195e-12  2.99413388e-02  6.59224650e-06  2.99413388e-02  6.33875104e-05 
 3.09413388e-02  3.95292684e+00  3.09413388e-02  3.95291349e+00  3.09413388e-02  3.95291349e+00  3.09413388e-02  6.58821139e-01  3.09413388e-02  1.55356753e-01  3.09413388e-02  9.88394027e-01  3.09413388e-02  1.68209653e-04  3.09413388e-02  3.96321864e-12  3.09413388e-02  2.97453188e-12  3.09413388e-02  6.58821139e-06  3.09413388e-02  6.32928347e-05 
 3.19413388e-02  3.95050781e+00  3.19413388e-02  3.95051447e+00  3.19413388e-02  3.95051447e+00  3.19413388e-02  6.58417968e-01  3.19413388e-02  1.58542374e-01  3.19413388e-02  9.88334035e-01  3.19413388e-02  1.68106715e-04  3.19413388e-02  3.96079003e-12  3.19413388e-02  2.97217284e-12  3.19413388e-02  6.58417968e-06  3.19413388e-02  6.31994239e-05 
 3.29413388e-02  3.94809080e+00  3.29413388e-02  3.94807755e+00  3.29413388e-02  3.94807755e+00  3.29413388e-02  6.58015133e-01  3.29413388e-02  1.61655727e-01  3.29413388e-02  9.88274257e-01  3.29413388e-02  1.68003864e-04  3.29413388e-02  3.95836142e-12  3.29413388e-02  2.96981562e-12  3.29413388e-02  6.58015133e-06  3.29413388e-02  6.31072511e-05 
 3.39413388e-02  3.94567579e+00  3.39413388e-02  3.94568236e+00  3.39413388e-02  3.94568236e+00  3.39413388e-02  6.57612632e-01  3.39413388e-02  1.64698363e-01  3.39413388e-02  9.88214834e-01  3.39413388e-02  1.67901098e-04  3.39413388e-02  3.95596056e-12  3.39413388e-02  2.96746004e-12  3.39413388e-02  6.57612632e-06  3.39413388e-02  6.30162905e-05 
 3.49413388e-02  3.94326279e+00  3.49413388e-02  3.94324964e+00  3.49413388e-02  3.94324964e+00  3.49413388e-02  6.57210464e-01  3.49413388e-02  1.67671802e-01  3.49413388e-02  9.88154597e-01  3.49413388e-02  1.67798416e-04  3.49413388e-02  3.95355970e-12  3.49413388e-02  2.96510728e-12  3.49413388e-02  6.57210464e-06  3.49413388e-02  6.29265164e-05 
 3.59413388e-02  3.94085176e+00  3.59413388e-02  3.94085824e+00  3.59413388e-02  3.94085824e+00  3.59413388e-02  6.56808627e-01  3.59413388e-02  1.70577530e-01  3.59413388e-02  9.88094784e-01  3.59413388e-02  1.67695820e-04  3.59413388e-02  3.95113109e-12  3.59413388e-02  2.96275607e-12  3.59413388e-02  6.56808627e-06  3.59413388e-02  6.28379039e-05 
 3.69413388e-02  3.93844271e+00  3.69413388e-02  3.93842966e+00  3.69413388e-02  3.93842966e+00  3.69413388e-02  6.56407118e-01  3.69413388e-02  1.73417001e-01  3.69413388e-02  9.88034703e-01  3.69413388e-02  1.67593307e-04  3.69413388e-02  3.94871635e-12  3.69413388e-02  2.96040709e-12  3.69413388e-02  6.56407118e-06  3.69413388e-02  6.27504284e-05 
 3.79413388e-02  3.93603561e+00  3.79413388e-02  3.93604200e+00  3.79413388e-02  3.93604200e+00  3.79413388e-02  6.56005935e-01  3.79413388e-02  1.76191639e-01  3.79413388e-02  9.87974416e-01  3.79413388e-02  1.67490877e-04  3.79413388e-02  3.94631550e-12  3.79413388e-02  2.95806028e-12  3.79413388e-02  6.56005935e-06  3.79413388e-02  6.26640662e-05 
 3.89413388e-02  3.93363046e+00  3.89413388e-02  3.93361750e+00  3.89413388e-02  3.93361750e+00  3.89413388e-02  6.55605077e-01  3.89413388e-02  1.78902837e-01  3.89413388e-02  9.87914387e-01  3.89413388e-02  1.67388530e-04  3.89413388e-02  3.94391464e-12  3.89413388e-02  2.95571516e-12  3.89413388e-02  6.55605077e-06  3.89413388e-02  6.25787937e-05 
 3.99413388e-02  3.93122724e+00  3.99413388e-02  3.93123354e+00  3.99413388e-02  3.93123354e+00  3.99413388e-02  6.55204541e-01  3.99413388e-02  1.81551958e-01  3.99413388e-02  9.87855160e-01  3.99413388e-02  1.67286266e-04  3.99413388e-02  3.94149990e-12  3.99413388e-02  2.95337117e-12  3.99413388e-02  6.55204541e-06  3.99413388e-02  6.24945881e-05 
